,Akt,AP1,apoptosis,ASK1,Bad,Bax,Bcl2,Bcl2t,Bim,CAD,cas3,cas9,cellDeath,CREB,cytc,DNAfrag,EGF,EGFR,ERBB,ERK12,FGF,FGFR,FLT3,FLT3L,iCAD,iCADt,IGF1,IGF1R,IkB,IKK,JAK,JNK,KIT,LRP1,LRP1ag,MEK12,MEK36,MEK47,MOMP,NFkB,NOX,Noxa,NRG1,p38,p53,PARP,PDGF,PDGFR,PDK1,PI3K,PKC,PUMA,Raf,Ras,ROS,RSK,SCF,Shc1,Shp2,Smac,Src,STAT,Trx,Trxt,VEGF,VEGFR,xIAP,xIAPt
IkB,0.9700455508725936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00339335600793067,0.00339335600793067,0.00339335600793067,0.0,0.00339335600793067,0.00339335600793067,0.00339335600793067,0.00339335600793067,0.0,0.0,0.00339335600793067,0.00339335600793067,-0.029954449127406413,0.9700455508725936,0.0,0.0,0.00339335600793067,0.3484389787685329,0.3484389787685329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00339335600793067,0.0,0.0,0.0,0.0026201944517342257,0.0026201944517342257,0.9700455508725936,0.9700455508725936,0.03918505328470767,0.0,0.0,0.0,0.0,0.0,0.00339335600793067,0.03918505328470767,0.02951278773352073,0.0,0.138494286186726,0.0,0.0,0.0,0.00339335600793067,0.00339335600793067,0.0,0.0
IKK,-0.9653483755715743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003874074658237525,-0.003874074658237525,-0.003874074658237525,0.0,-0.003874074658237525,-0.003874074658237525,-0.003874074658237525,-0.003874074658237525,0.0,0.0,-0.003874074658237525,-0.003874074658237525,0.0,-0.9653483755715743,0.0,0.0,-0.003874074658237525,-0.35534598045754495,-0.35534598045754495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003874074658237525,0.0,0.0,0.0,-0.0029922833448968733,-0.0029922833448968733,-0.9653483755715743,-0.9653483755715743,-0.044128353065091,0.0,0.0,0.0,0.0,0.0,-0.003874074658237525,-0.044128353065091,-0.03335744017611453,0.0,-0.15052369405918686,0.0,0.0,0.0,-0.003874074658237525,-0.003874074658237525,0.0,0.0
JAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05042702288569195,-0.05042702288569195,-0.05042702288569195,0.0,-0.05042702288569195,-0.05042702288569195,-0.05042702288569195,-0.05042702288569195,0.0,0.0,-0.05042702288569195,-0.05042702288569195,0.0,0.0,-0.524639931034936,0.0,-0.05042702288569195,0.02898264612404977,0.02898264612404977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05042702288569195,0.0,0.0,0.0,-0.018369847252743154,-0.018369847252743154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05042702288569195,0.0,0.02898264612404977,0.0,0.0,0.0,0.0,0.0,-0.05042702288569195,-0.05042702288569195,0.0,0.0
JNK,0.29383475526900166,0.0,0.0,-0.3469167513854497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012336882610805566,0.0012336882610805566,0.0012336882610805566,0.0,0.0012336882610805566,0.0012336882610805566,0.0012336882610805566,0.0012336882610805566,0.0,0.0,0.0012336882610805566,0.0012336882610805566,0.0,0.0,0.0,-0.3469167513854497,0.0012336882610805566,0.11250143039433047,0.11250143039433047,0.0,0.0,-0.3469167513854497,0.0,0.0,0.0,0.0,0.0012336882610805566,0.0,0.0,0.0,0.0009528778058931486,0.0009528778058931486,0.29383475526900166,0.29383475526900166,0.014055128137091977,0.0,0.0,0.0,-0.3469167513854497,0.0,0.0012336882610805566,0.014055128137091977,0.010624266079874434,0.0,0.047911474748885574,0.0,0.6530832486145501,0.6530832486145501,0.0012336882610805566,0.0012336882610805566,0.0,0.0
KIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1353008911886673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1353008911886673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRP1ag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.629197439409154e-11,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEK12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004405975174702315,-0.004405975174702315,-0.004405975174702315,0.0,-0.004405975174702315,-0.004405975174702315,-0.004405975174702315,-0.004405975174702315,0.0,0.0,-0.004405975174702315,-0.004405975174702315,0.0,0.0,0.0,0.0,-0.004405975174702315,-0.36069589923456247,-0.36069589923456247,-0.9599884931955345,0.0,0.0,0.0,0.0,0.0,0.0,-0.004405975174702315,0.0,0.0,0.0,-0.0034042764635143774,-0.0034042764635143774,0.0,0.0,-0.04942731752420382,0.0,-0.9599884931955345,-0.9599884931955345,0.0,0.0,-0.004405975174702315,-0.04942731752420382,-0.0375136347413485,0.0,-0.1623950351612612,0.0,0.0,0.0,-0.004405975174702315,-0.004405975174702315,0.0,0.0
MEK36,0.261859616963605,0.0,0.0,-0.3659281386362268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001074847025425818,0.001074847025425818,0.001074847025425818,0.0,0.001074847025425818,0.001074847025425818,0.001074847025425818,0.001074847025425818,0.0,0.0,0.001074847025425818,0.001074847025425818,0.0,0.0,0.0,0.0,0.001074847025425818,0.09823868586469026,0.09823868586469026,0.0,-0.3659281386362268,0.0,0.0,0.0,0.0,0.0,0.001074847025425818,0.0,0.0,0.0,0.000830197474381511,0.000830197474381511,0.261859616963605,0.261859616963605,0.012242578850226116,0.0,0.0,0.0,-0.3659281386362268,0.0,0.001074847025425818,0.012242578850226116,0.009254617660387432,0.0,0.04173444031193857,0.0,0.634071861363773,0.634071861363773,0.001074847025425818,0.001074847025425818,0.0,0.0
MEK47,0.261859616963605,0.0,0.0,-0.3659281386362268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001074847025425818,0.001074847025425818,0.001074847025425818,0.0,0.001074847025425818,0.001074847025425818,0.001074847025425818,0.001074847025425818,0.0,0.0,0.001074847025425818,0.001074847025425818,0.0,0.0,0.0,0.0,0.001074847025425818,0.09823868586469026,0.09823868586469026,0.0,0.0,-0.3659281386362268,0.0,0.0,0.0,0.0,0.001074847025425818,0.0,0.0,0.0,0.000830197474381511,0.000830197474381511,0.261859616963605,0.261859616963605,0.012242578850226116,0.0,0.0,0.0,-0.3659281386362268,0.0,0.001074847025425818,0.012242578850226116,0.009254617660387432,0.0,0.04173444031193857,0.0,0.634071861363773,0.634071861363773,0.001074847025425818,0.001074847025425818,0.0,0.0
MOMP,0.6272454031236532,-0.24927271977814514,0.0,-0.24927271987660976,-0.00240002721920507,-0.25317046731815845,0.7468295326818413,0.7468295326818413,-0.0024002413604053974,0.0,0.0,0.0,0.0,8.29327184210249e-05,0.0,0.0,0.0033521732221919454,0.0033521732221919454,0.0033521732221919454,8.29327184210249e-05,0.0033521732221919454,0.0033521732221919454,0.0033521732221919454,0.0033521732221919454,0.0,0.0,0.0033521732221919454,0.0033521732221919454,-1.862307969613397e-06,0.00018468127765103315,2.1103921380993818e-06,-0.24927271987660932,0.0033521732221919454,0.30089295565244595,0.30089295565244595,8.29327184210249e-05,-0.0010180198070360302,-0.24927271987660932,-0.25317046731815845,0.00018468127765103315,0.0,-0.002399843733465079,0.0033521732221919454,-0.0010180198070360302,-0.24927271977814514,0.0,0.0025887775439130123,0.0025887775439130123,0.6272454031236532,0.6272454031236532,0.0383052994717234,-0.002399843733465079,8.29327184210249e-05,8.29327184210249e-05,-0.25317046731815845,8.29327184210249e-05,0.0033521732221919454,0.0383052994717234,0.02893522559559064,0.0,0.13065095934211446,2.1103921380993818e-06,0.7468295326818413,0.7468295326818413,0.0033521732221919454,0.0033521732221919454,0.0,0.0
NFkB,-0.9879886875505695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019365987364112769,-0.0019365987364112769,-0.0019365987364112769,0.0,-0.0019365987364112769,-0.0019365987364112769,-0.0019365987364112769,-0.0019365987364112769,0.0,0.0,-0.0019365987364112769,-0.0019365987364112769,0.012011312449430545,-0.9879886875505695,0.0,0.0,-0.0019365987364112769,-0.3492162972279378,-0.3492162972279378,0.0,0.0,0.0,0.0,-0.9879886875505695,0.0,0.0,-0.0019365987364112769,0.0,0.0,0.0,-0.0014883486055107253,-0.0014883486055107253,-0.9879886875505695,-0.9879886875505695,-0.02632929473192447,0.0,0.0,0.0,0.0,0.0,-0.0019365987364112769,-0.02632929473192447,-0.019125036559685005,0.0,-0.11660483864330173,0.0,0.0,0.0,-0.0019365987364112769,-0.0019365987364112769,0.0,0.0
NOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Noxa,0.4130031516386272,-0.27180782380690505,0.0,-0.27180782380690505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001829280185719595,0.001829280185719595,0.001829280185719595,0.0,0.001829280185719595,0.001829280185719595,0.001829280185719595,0.001829280185719595,0.0,0.0,0.001829280185719595,0.001829280185719595,0.0,0.0,0.0,-0.27180782380690505,0.001829280185719595,0.1690271056822592,0.1690271056822592,0.0,0.0,-0.27180782380690505,0.0,0.0,0.0,-0.27180782380690505,0.001829280185719595,0.0,-0.27180782380690505,0.0,0.0014127389985807426,0.0014127389985807426,0.4130031516386272,0.4130031516386272,0.02093995474841981,0.0,0.0,0.0,-0.27180782380690505,0.0,0.001829280185719595,0.02093995474841981,0.01580988296034147,0.0,0.07196154463290333,0.0,0.7281921761930947,0.7281921761930947,0.001829280185719595,0.001829280185719595,0.0,0.0
NRG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p38,0.29383475526900166,0.0,0.0,-0.3469167513854497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012336882610805566,0.0012336882610805566,0.0012336882610805566,0.0,0.0012336882610805566,0.0012336882610805566,0.0012336882610805566,0.0012336882610805566,0.0,0.0,0.0012336882610805566,0.0012336882610805566,0.0,0.0,0.0,0.0,0.0012336882610805566,0.11250143039433047,0.11250143039433047,0.0,-0.3469167513854497,0.0,0.0,0.0,0.0,0.0,0.0012336882610805566,-0.3469167513854497,0.0,0.0,0.0009528778058931486,0.0009528778058931486,0.29383475526900166,0.29383475526900166,0.014055128137091977,0.0,0.0,0.0,-0.3469167513854497,0.0,0.0012336882610805566,0.014055128137091977,0.010624266079874434,0.0,0.047911474748885574,0.0,0.6530832486145501,0.6530832486145501,0.0012336882610805566,0.0012336882610805566,0.0,0.0
p53,0.36913442955799886,-0.30017661711395466,0.0,-0.30017661711395466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016136016331922964,0.0016136016331922964,0.0016136016331922964,0.0,0.0016136016331922964,0.0016136016331922964,0.0016136016331922964,0.0016136016331922964,0.0,0.0,0.0016136016331922964,0.0016136016331922964,0.0,0.0,0.0,-0.30017661711395466,0.0016136016331922964,0.14768048010618673,0.14768048010618673,0.0,0.0,-0.30017661711395466,0.0,0.0,0.0,0.0,0.0016136016331922964,0.0,-0.30017661711395466,0.0,0.001246249729378035,0.001246249729378035,0.36913442955799886,0.36913442955799886,0.018422992601699606,0.0,0.0,0.0,-0.30017661711395466,0.0,0.0016136016331922964,0.018422992601699606,0.013918626083063101,0.0,0.06300905907621374,0.0,0.6998233828860452,0.6998233828860452,0.0016136016331922964,0.0016136016331922964,0.0,0.0
PARP,-0.6046372489303755,0.3951232738797885,2.482236638456925e-11,0.3951232738799263,0.00733632623408953,0.39512519528863055,-0.6048748047113695,-0.6048748047113695,0.007336981219560168,2.482236638456925e-11,0.39512519528863055,0.269850376898251,1.8512968935624485e-12,-0.00025332746027095787,0.15760888210193258,2.482236638456925e-11,-0.010228134949706424,-0.010228134949706424,-0.010228134949706424,-0.00025332746027095787,-0.010228134949706424,-0.010228134949706424,-0.010228134949706424,-0.010228134949706424,2.482236638456925e-11,2.482236638456925e-11,-0.010228134949706424,-0.010228134949706424,5.688806592241136e-06,-0.0005641122675035248,-6.446570392948381e-06,0.3951232738799263,-0.010228134949706424,-0.5431839371586136,-0.5431839371585911,-0.00025332746027095787,0.003110678804171263,0.3951232738799263,0.39512519528863055,-0.0005641122675035248,2.476807647866508e-11,0.007335765013351425,-0.010228134949706424,0.003110678804171263,0.3951232738797885,-0.6048748047113695,-0.007901084320047547,-0.007901084320047547,-0.6046372489303755,-0.6046372489303755,-0.11407098462139409,0.007335765013351425,-0.00025332746027095787,-0.00025332746027095787,0.39512519528863055,-0.00025332746027095787,-0.010228134949706424,-0.11407098462167087,-0.08690821714927022,0.2925206090739644,-0.3384230760225573,-6.446570392948381e-06,-0.6048748047113695,-0.6048748047113695,-0.010228134949706424,-0.010228134949706424,-0.6048748047113695,-0.6048748047113695
PDGF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDGFR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06765044559433366,0.06765044559433366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06765044559433366,-0.06765044559433366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06765044559433366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004989214545403575,-0.004989214545403575,-0.004989214545403575,0.0,-0.004989214545403575,-0.004989214545403575,-0.004989214545403575,-0.004989214545403575,0.0,0.0,-0.004989214545403575,-0.004989214545403575,0.0,0.0,0.0,0.0,-0.004989214545403575,-0.3644429834290609,-0.3644429834290609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004989214545403575,0.0,0.0,0.0,-0.003856398644736969,-0.003856398644736969,-0.9538962090886801,-0.9538962090886801,-0.05503254474802055,0.0,0.0,0.0,0.0,0.0,-0.004989214545403575,-0.05503254474802055,-0.04195192241029777,0.0,-0.1738653543860782,0.0,0.0,0.0,-0.004989214545403575,-0.004989214545403575,0.0,0.0
PI3K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0056221286410855775,-0.0056221286410855775,-0.0056221286410855775,0.0,-0.0056221286410855775,-0.0056221286410855775,-0.0056221286410855775,-0.0056221286410855775,0.0,0.0,-0.0056221286410855775,-0.0056221286410855775,0.0,0.0,0.0,0.0,-0.0056221286410855775,-0.36655169105090657,-0.36655169105090657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0056221286410855775,0.0,0.0,0.0,-0.0043474819404721865,-0.0043474819404721865,0.0,-0.9470019187011105,-0.060872443707502444,0.0,0.0,0.0,0.0,0.0,-0.0056221286410855775,-0.060872443707502444,-0.046625472867438233,0.0,-0.18468195318364256,0.0,0.0,0.0,-0.0056221286410855775,-0.0056221286410855775,0.0,0.0
PKC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUMA,0.4130031516386272,-0.27180782380690505,0.0,-0.27180782380690505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001829280185719595,0.001829280185719595,0.001829280185719595,0.0,0.001829280185719595,0.001829280185719595,0.001829280185719595,0.001829280185719595,0.0,0.0,0.001829280185719595,0.001829280185719595,0.0,0.0,0.0,-0.27180782380690505,0.001829280185719595,0.1690271056822592,0.1690271056822592,0.0,0.0,-0.27180782380690505,0.0,0.0,0.0,0.0,0.001829280185719595,0.0,-0.27180782380690505,0.0,0.0014127389985807426,0.0014127389985807426,0.4130031516386272,0.4130031516386272,0.02093995474841981,-0.27180782380690505,0.0,0.0,-0.27180782380690505,0.0,0.001829280185719595,0.02093995474841981,0.01580988296034147,0.0,0.07196154463290333,0.0,0.7281921761930947,0.7281921761930947,0.001829280185719595,0.001829280185719595,0.0,0.0
Raf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004989214545403575,-0.004989214545403575,-0.004989214545403575,0.0,-0.004989214545403575,-0.004989214545403575,-0.004989214545403575,-0.004989214545403575,0.0,0.0,-0.004989214545403575,-0.004989214545403575,0.0,0.0,0.0,0.0,-0.004989214545403575,-0.3644429834290609,-0.3644429834290609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004989214545403575,0.0,0.0,0.0,-0.003856398644736969,-0.003856398644736969,0.0,0.0,-0.05503254474802055,0.0,-0.9538962090886801,-0.9538962090886801,0.0,0.0,-0.004989214545403575,-0.05503254474802055,-0.04195192241029777,0.0,-0.1738653543860782,0.0,0.0,0.0,-0.004989214545403575,-0.004989214545403575,0.0,0.0
Ras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0056221286410855775,-0.0056221286410855775,-0.0056221286410855775,0.0,-0.0056221286410855775,-0.0056221286410855775,-0.0056221286410855775,-0.0056221286410855775,0.0,0.0,-0.0056221286410855775,-0.0056221286410855775,0.0,0.0,0.0,0.0,-0.0056221286410855775,-0.36655169105090657,-0.36655169105090657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0056221286410855775,0.0,0.0,0.0,-0.0043474819404721865,-0.0043474819404721865,0.0,0.0,-0.060872443707502444,0.0,0.0,-0.9470019187011105,0.0,0.0,-0.0056221286410855775,-0.060872443707502444,-0.046625472867438233,0.0,-0.18468195318364256,0.0,0.0,0.0,-0.0056221286410855775,-0.0056221286410855775,0.0,0.0
ROS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00339335600793067,-0.00339335600793067,-0.00339335600793067,-0.9700455508725936,-0.00339335600793067,-0.00339335600793067,-0.00339335600793067,-0.00339335600793067,0.0,0.0,-0.00339335600793067,-0.00339335600793067,0.0,0.0,0.0,0.0,-0.00339335600793067,-0.3484389787685329,-0.3484389787685329,-0.9700455508725936,0.0,0.0,0.0,0.0,0.0,0.0,-0.00339335600793067,0.0,0.0,0.0,-0.0026201944517342257,-0.0026201944517342257,0.0,0.0,-0.03918505328470767,0.0,-0.9700455508725936,-0.9700455508725936,0.0,-0.9700455508725936,-0.00339335600793067,-0.03918505328470767,-0.02951278773352073,0.0,-0.138494286186726,0.0,0.0,0.0,-0.00339335600793067,-0.00339335600793067,0.0,0.0
SCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Smac,0.6745111475514823,-0.21837777585992213,0.0,-0.21837777588447385,-0.002657113130482419,-0.21907216791441808,0.7809278320855817,0.7809278320855817,-0.002657350025981192,0.0,0.0,0.0,0.0,9.188938336021635e-05,0.0,0.0,0.0037180147614242487,0.0037180147614242487,0.0037180147614242487,9.188938336021635e-05,0.0037180147614242487,0.0037180147614242487,0.0037180147614242487,0.0037180147614242487,0.0,0.0,0.0037180147614242487,0.0037180147614242487,-2.0633801244285266e-06,0.00020463331018924502,2.3382527267468145e-06,-0.21837777588447374,0.0037180147614242487,0.3413320897944544,0.3413320897944544,9.188938336021635e-05,-0.0011275692884708255,-0.21837777588447374,-0.21907216791441808,0.00020463331018924502,0.0,-0.002656910147817354,0.0037180147614242487,-0.0011275692884708255,-0.21837777585992213,0.0,0.0028706246618274422,0.0028706246618274422,0.6745111475514823,0.6745111475514823,0.0428899493405861,-0.002656910147817354,9.188938336021635e-05,9.188938336021635e-05,-0.21907216791441808,9.188938336021635e-05,0.0037180147614242487,0.0428899493405861,0.0323245157850896,-0.21907216791441808,0.14838837453879705,2.3382527267468145e-06,0.7809278320855817,0.7809278320855817,0.0037180147614242487,0.0037180147614242487,0.0,0.0
Src,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6633938816364052,-0.6633938816364052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009301566833069597,-0.009301566833069597,0.0,0.0,-0.2406984331669303,0.0,0.0,0.0,0.0,0.0,0.0,-0.2406984331669303,-0.21134772423473747,0.0,-0.7593015668330696,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05683422442504743,-0.05683422442504743,-0.05683422442504743,0.0,-0.05683422442504743,-0.05683422442504743,-0.05683422442504743,-0.05683422442504743,0.0,0.0,-0.05683422442504743,-0.05683422442504743,0.0,0.0,-0.5276666521946269,0.0,-0.05683422442504743,0.03224970837062868,0.03224970837062868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05683422442504743,0.0,0.0,0.0,-0.02060627525601999,-0.02060627525601999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05683422442504743,0.0,0.03224970837062868,0.0,0.0,-0.5276666521946269,0.0,0.0,-0.05683422442504743,-0.05683422442504743,0.0,0.0
